"year","state","state_po","state_fips","state_cen","state_ic","county","FIPS","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","version"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"election day",156,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"election day",2556,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"election day",1494,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"election day",2871,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"election day",1189,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"election day",129,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"election day",835,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"election day",3162,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"election day",2882,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"election day",1283,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"election day",3220,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"election day",770,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"election day",2452,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"election day",1439,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"election day",306,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"election day",2686,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"election day",1276,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"election day",187,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"election day",2780,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"election day",1364,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"election day",2691,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"election day",1230,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"election day",233,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"State Representative","District 6","gen",FALSE,"Rusty Cornwell","republican",FALSE,"election day",2663,12482,"20181203"
2018,"Oklahoma","OK",40,73,53,"Craig",40035,"State Representative","District 6","gen",FALSE,"John L. Myers","democrat",FALSE,"election day",1545,12482,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"election day",719,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"election day",12825,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"election day",5932,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"election day",14008,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"election day",4680,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"election day",680,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"election day",3519,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"election day",14782,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"election day",14354,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"election day",4919,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"election day",14529,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"election day",3716,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"election day",12711,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"election day",4943,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"election day",1671,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"election day",13322,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"election day",4809,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"election day",983,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"election day",13865,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"election day",5302,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"election day",13364,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"election day",4738,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"election day",1150,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Senator","District 12","gen",FALSE,"James Leewright","republican",FALSE,"election day",14566,25006,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Senator","District 12","gen",FALSE,"Rick Parris","democrat",FALSE,"election day",4729,25006,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 29","gen",FALSE,"Kyle Hilbert","republican",FALSE,"election day",7100,12022,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 29","gen",FALSE,"Jesse Goodwin","democrat",FALSE,"election day",2228,12022,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 35","gen",FALSE,"Ty Burns","republican",FALSE,"election day",1462,11419,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 35","gen",FALSE,"Jasha Lyons Echo-Hawk","democrat",FALSE,"election day",527,11419,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 68","gen",FALSE,"J. Lee Miller Jr.","libertarian",FALSE,"election day",18,12350,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 68","gen",FALSE,"Lonnie Sims","republican",FALSE,"election day",301,12350,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 68","gen",FALSE,"Michael Ross","democrat",FALSE,"election day",101,12350,"20181203"
2018,"Oklahoma","OK",40,73,53,"Creek",40037,"State Representative","District 68","gen",FALSE,"Heather Chenoweth","independent",FALSE,"election day",44,12350,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"election day",311,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"election day",4595,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"election day",2367,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"election day",5186,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"election day",1811,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"election day",233,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"election day",1226,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"election day",5781,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"election day",5352,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"election day",1852,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"election day",5644,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"election day",1336,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"election day",4893,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"election day",1701,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"election day",630,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"election day",5180,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"election day",1638,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"election day",346,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"election day",5116,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"election day",2021,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"election day",4935,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"election day",1806,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"election day",445,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"State Senator","District 38","gen",FALSE,"Brent Howard","republican",FALSE,"election day",2996,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Custer",40039,"State Senator","District 38","gen",FALSE,"Jeff Berrong","democrat",FALSE,"election day",2374,21316,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"election day",405,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"election day",7364,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"election day",3430,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"election day",8104,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"election day",2667,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"election day",332,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"election day",1891,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"election day",8512,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"election day",8212,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"election day",2849,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"election day",8448,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"election day",1954,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"election day",6816,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"election day",3575,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"election day",726,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"election day",7646,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"election day",2882,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"election day",442,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"election day",7887,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"election day",3107,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"election day",7649,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"election day",2787,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"election day",581,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Representative","District 5","gen",FALSE,"Josh West","republican",FALSE,"election day",5203,12070,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Representative","District 5","gen",FALSE,"Ed Trumbull","democrat",FALSE,"election day",2278,12070,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Representative","District 7","gen",FALSE,"William Leonard","republican",FALSE,"election day",1019,10289,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Representative","District 7","gen",FALSE,"Ben Loring","democrat",FALSE,"election day",557,10289,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Representative","District 86","gen",FALSE,"David Hardin","republican",FALSE,"election day",1254,9113,"20181203"
2018,"Oklahoma","OK",40,73,53,"Delaware",40041,"State Representative","District 86","gen",FALSE,"Rhonda Cox","democrat",FALSE,"election day",829,9113,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"election day",48,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"election day",1270,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"election day",282,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"election day",1350,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"election day",204,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"election day",30,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"election day",169,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"election day",1374,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"election day",1335,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"election day",243,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"election day",1401,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"election day",133,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"election day",1131,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"election day",343,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"election day",107,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"election day",1283,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"election day",232,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"election day",54,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"election day",1310,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"election day",255,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"election day",1273,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"election day",223,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Dewey",40043,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"election day",86,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"election day",43,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"election day",1018,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"election day",187,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"election day",1065,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Lieutenant Governor","statewide","gen",FALSE,"Anastasia A. Pittman","democrat",FALSE,"election day",145,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Lieutenant Governor","statewide","gen",FALSE,"Ivan Holmes","independent",FALSE,"election day",28,1178190,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"State Auditor And Inspector","statewide","gen",FALSE,"John Yeutter","libertarian",FALSE,"election day",127,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"State Auditor And Inspector","statewide","gen",FALSE,"Cindy Byrd","republican",FALSE,"election day",1087,1089164,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Attorney General","statewide","gen",FALSE,"Mike Hunter","republican",FALSE,"election day",1078,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Attorney General","statewide","gen",FALSE,"Mark Myles","democrat",FALSE,"election day",159,1172468,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"State Treasurer","statewide","gen",FALSE,"Randy Mcdaniel","republican",FALSE,"election day",1100,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"State Treasurer","statewide","gen",FALSE,"Charles De Coune","independent",FALSE,"election day",118,1089182,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Joy Hofmeister","republican",FALSE,"election day",954,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Superintendent Of Public Instruction","statewide","gen",FALSE,"John Cox","democrat",FALSE,"election day",177,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Superintendent Of Public Instruction","statewide","gen",FALSE,"Larry Huff","independent",FALSE,"election day",110,1174879,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Commissioner Of Labor","statewide","gen",FALSE,"Leslie Osborn","republican",FALSE,"election day",1058,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Commissioner Of Labor","statewide","gen",FALSE,"Fred Dorrell","democrat",FALSE,"election day",128,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Commissioner Of Labor","statewide","gen",FALSE,"Brandt Dismukes","independent",FALSE,"election day",46,1162837,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Insurance Commissioner","statewide","gen",FALSE,"Glen Mulready","republican",FALSE,"election day",1051,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Insurance Commissioner","statewide","gen",FALSE,"Kimberly Fobbs","democrat",FALSE,"election day",171,1162002,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Corporation Commissioner","statewide","gen",FALSE,"Bob Anthony","republican",FALSE,"election day",977,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Corporation Commissioner","statewide","gen",FALSE,"Ashley Nicole Mccray","democrat",FALSE,"election day",181,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"Corporation Commissioner","statewide","gen",FALSE,"Jackie Short","independent",FALSE,"election day",75,1168195,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"State Representative","District 61","gen",FALSE,"Kenton Patzkowsky","republican",FALSE,"election day",952,9500,"20181203"
2018,"Oklahoma","OK",40,73,53,"Ellis",40045,"State Representative","District 61","gen",FALSE,"Ashley Lehnert","democrat",FALSE,"election day",290,9500,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garfield",40047,"Governor","statewide","gen",FALSE,"Chris Powell","libertarian",FALSE,"election day",668,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garfield",40047,"Governor","statewide","gen",FALSE,"Kevin Stitt","republican",FALSE,"election day",9288,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garfield",40047,"Governor","statewide","gen",FALSE,"Drew Edmondson","democrat",FALSE,"election day",4591,1186385,"20181203"
2018,"Oklahoma","OK",40,73,53,"Garfield",40047,"Lieutenant Governor","statewide","gen",FALSE,"Matt Pinnell","republican",FALSE,"election day",10653,1178190,"20181203"
