"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
2018,"Mississippi","MS",28,64,46,"U.S. Representative","District 4","gen",FALSE,"Jeramey Anderson","democrat",FALSE,"total",68787,223732,FALSE,"20190131"
2018,"Mississippi","MS",28,64,46,"U.S. Representative","District 4","gen",FALSE,"Steven Palazzo","republican",FALSE,"total",152633,223732,FALSE,"20190131"
2018,"Mississippi","MS",28,64,46,"U.S. Representative","District 4","gen",FALSE,"Lajena Sheets","reform",FALSE,"total",2312,223732,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 1","gen",FALSE,"Jim Hagedorn","republican",FALSE,"total",146200,291661,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 1","gen",FALSE,"Dan Feehan","democratic-farmer-labor",FALSE,"total",144885,291661,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",576,291661,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 2","gen",FALSE,"Jason Lewis","republican",FALSE,"total",159344,337968,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 2","gen",FALSE,"Angie Craig","democratic-farmer-labor",FALSE,"total",177958,337968,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",666,337968,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 3","gen",FALSE,"Erik Paulsen","republican",FALSE,"total",160839,363949,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 3","gen",FALSE,"Dean Phillips","democratic-farmer-labor",FALSE,"total",202404,363949,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 3","gen",FALSE,NA,NA,TRUE,"total",706,363949,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 4","gen",FALSE,"Greg Ryan","republican",FALSE,"total",97747,328614,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 4","gen",FALSE,"Betty McCollum","democratic-farmer-labor",FALSE,"total",216865,328614,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 4","gen",FALSE,"Susan Pendergast Sindt","legal marijuana now",FALSE,"total",13776,328614,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 4","gen",FALSE,NA,NA,TRUE,"total",226,328614,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 5","gen",FALSE,"Jennifer Zielinski","republican",FALSE,"total",74440,343358,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 5","gen",FALSE,"Ilhan Omar","democratic-farmer-labor",FALSE,"total",267703,343358,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",1215,343358,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 6","gen",FALSE,"Tom Emmer","republican",FALSE,"total",192931,315726,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 6","gen",FALSE,"Ian Todd","democratic-farmer-labor",FALSE,"total",122332,315726,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 6","gen",FALSE,NA,NA,TRUE,"total",463,315726,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 7","gen",FALSE,"Dave Hughes","republican",FALSE,"total",134668,281509,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 7","gen",FALSE,"Collin C. Peterson","democratic-farmer-labor",FALSE,"total",146672,281509,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 7","gen",FALSE,NA,NA,TRUE,"total",169,281509,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 8","gen",FALSE,"Pete Stauber","republican",FALSE,"total",159364,314211,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 8","gen",FALSE,"Joe Radinovich","democratic-farmer-labor",FALSE,"total",141950,314211,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 8","gen",FALSE,"Ray Skip Sandman","independence",FALSE,"total",12741,314211,FALSE,"20190131"
2018,"Minnesota","MN",27,41,33,"U.S. Representative","District 8","gen",FALSE,NA,NA,TRUE,"total",156,314211,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 1","gen",FALSE,"Robert Vroman","republican",FALSE,"total",45867,274375,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 1","gen",FALSE,"Lacy Clay","democrat",FALSE,"total",219781,274375,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 1","gen",FALSE,"Robb Cunningham","libertarian",FALSE,"total",8727,274375,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 2","gen",FALSE,"Ann Wagner","republican",FALSE,"total",192477,376066,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 2","gen",FALSE,"Cort VanOstran","democrat",FALSE,"total",177611,376066,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 2","gen",FALSE,"Larry A. Kirk","libertarian",FALSE,"total",4229,376066,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 2","gen",FALSE,"David Justus Arnold","green",FALSE,"total",1740,376066,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",9,376066,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 3","gen",FALSE,"Blaine Luetkemeyer","republican",FALSE,"total",211243,324608,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 3","gen",FALSE,"Katy Geppert","democrat",FALSE,"total",106589,324608,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 3","gen",FALSE,"Donald V. Stolle","libertarian",FALSE,"total",6776,324608,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 4","gen",FALSE,"Vicky Hartzler","republican",FALSE,"total",190138,293316,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 4","gen",FALSE,"Renee Hoagenson","democrat",FALSE,"total",95968,293316,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 4","gen",FALSE,"Mark Bliss","libertarian",FALSE,"total",7210,293316,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 5","gen",FALSE,"Jacob Turk","republican",FALSE,"total",101069,283785,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 5","gen",FALSE,"Emanuel Cleaver, II","democrat",FALSE,"total",175019,283785,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 5","gen",FALSE,"Alexander Howell","libertarian",FALSE,"total",4725,283785,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 5","gen",FALSE,"Maurice Copeland","green",FALSE,"total",2091,283785,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 5","gen",FALSE,"E.C. Fredland","constitution",FALSE,"total",876,283785,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 5","gen",FALSE,NA,NA,TRUE,"total",5,283785,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 6","gen",FALSE,"Sam Graves","republican",FALSE,"total",199796,305409,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 6","gen",FALSE,"Henry Robert Martin","democrat",FALSE,"total",97660,305409,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 6","gen",FALSE,"Dan Hogan","libertarian",FALSE,"total",7953,305409,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 7","gen",FALSE,"Billy Long","republican",FALSE,"total",196343,296455,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 7","gen",FALSE,"Jamie Daniel Schoolcraft","democrat",FALSE,"total",89190,296455,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 7","gen",FALSE,"Benjamin T. Brixey","libertarian",FALSE,"total",10920,296455,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 7","gen",FALSE,NA,NA,TRUE,"total",2,296455,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 8","gen",FALSE,"Jason Smith","republican",FALSE,"total",194042,264399,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 8","gen",FALSE,"Kathy Ellis","democrat",FALSE,"total",66151,264399,FALSE,"20190131"
2018,"Missouri","MO",29,43,34,"U.S. Representative","District 8","gen",FALSE,"Jonathan L. Shell","libertarian",FALSE,"total",4206,264399,FALSE,"20190131"
2018,"Montana","MT",30,81,64,"U.S. Representative","District 0","gen",FALSE,"Greg Gianforte","republican",FALSE,"total",256661,504421,FALSE,"20190131"
2018,"Montana","MT",30,81,64,"U.S. Representative","District 0","gen",FALSE,"Kathleen Williams","democrat",FALSE,"total",233284,504421,FALSE,"20190131"
2018,"Montana","MT",30,81,64,"U.S. Representative","District 0","gen",FALSE,"Elinor Swanson","libertarian",FALSE,"total",14476,504421,FALSE,"20190131"
2018,"Nebraska","NE",31,46,35,"U.S. Representative","District 1","gen",FALSE,"Jeff Fortenberry","republican",FALSE,"total",141712,234781,FALSE,"20190131"
2018,"Nebraska","NE",31,46,35,"U.S. Representative","District 1","gen",FALSE,"Jessica McClure","democrat",FALSE,"total",93069,234781,FALSE,"20190131"
2018,"Nebraska","NE",31,46,35,"U.S. Representative","District 2","gen",FALSE,"Don Bacon","republican",FALSE,"total",126715,248485,FALSE,"20190131"
2018,"Nebraska","NE",31,46,35,"U.S. Representative","District 2","gen",FALSE,"Kara Eastman","democrat",FALSE,"total",121770,248485,FALSE,"20190131"
2018,"Nebraska","NE",31,46,35,"U.S. Representative","District 3","gen",FALSE,"Adrian Smith","republican",FALSE,"total",163650,213304,FALSE,"20190131"
2018,"Nebraska","NE",31,46,35,"U.S. Representative","District 3","gen",FALSE,"Paul Theobald","democrat",FALSE,"total",49654,213304,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 1","gen",FALSE,"Dina Titus","democrat",FALSE,"total",100707,152201,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 1","gen",FALSE,"Joyce Bentley","republican",FALSE,"total",46978,152201,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 1","gen",FALSE,"Dan Garfield","independent american",FALSE,"total",2454,152201,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 1","gen",FALSE,"Robert Strawder","libertarian",FALSE,"total",2062,152201,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 2","gen",FALSE,"Mark E. Amodei","republican",FALSE,"total",167435,287537,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 2","gen",FALSE,"Clint Koble","democrat",FALSE,"total",120102,287537,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 3","gen",FALSE,"Susie Lee","democrat",FALSE,"total",148501,286168,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 3","gen",FALSE,"Danny Tarkanian","republican",FALSE,"total",122566,286168,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 3","gen",FALSE,"Steve Brown","libertarian",FALSE,"total",4555,286168,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 3","gen",FALSE,"David Gooseen","independent",FALSE,"total",3627,286168,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 3","gen",FALSE,"Harry L. Vickers","independent american",FALSE,"total",3481,286168,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 3","gen",FALSE,"Gil Eisner","independent",FALSE,"total",1887,286168,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 3","gen",FALSE,"Tony Gumina","independent",FALSE,"total",1551,286168,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 4","gen",FALSE,"Steven A. Horsford","democrat",FALSE,"total",121962,234868,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 4","gen",FALSE,"Cresent Hardy","republican",FALSE,"total",102748,234868,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 4","gen",FALSE,"Warren Ross Markowitz","independent american",FALSE,"total",3180,234868,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 4","gen",FALSE,"Rodney Smith","independent",FALSE,"total",2733,234868,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 4","gen",FALSE,"Gregg Luckner","libertarian",FALSE,"total",2213,234868,FALSE,"20190131"
2018,"Nevada","NV",32,88,65,"U.S. Representative","District 4","gen",FALSE,"Dean McGonigle","independent",FALSE,"total",2032,234868,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 1","gen",FALSE,"Eddie Edwards","republican",FALSE,"total",130996,291039,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 1","gen",FALSE,"Chris Pappas","democrat",FALSE,"total",155884,291039,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 1","gen",FALSE,"Dan Belforti","libertarian",FALSE,"total",4048,291039,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",111,291039,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 2","gen",FALSE,"Steven Negron","republican",FALSE,"total",117990,279705,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 2","gen",FALSE,"Anne McLane Kuster","democrat",FALSE,"total",155358,279705,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 2","gen",FALSE,"Justin O'Donnell","libertarian",FALSE,"total",6206,279705,FALSE,"20190131"
2018,"New Hampshire","NH",33,12,4,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",151,279705,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 1","gen",FALSE,"Donald W. Norcross","democrat",FALSE,"total",169628,263418,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 1","gen",FALSE,"Paul E. Dilks","republican",FALSE,"total",87617,263418,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 1","gen",FALSE,"Robert Shapiro","libertarian",FALSE,"total",2821,263418,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 1","gen",FALSE,"Paul Hamlin","we deserve better",FALSE,"total",2368,263418,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 1","gen",FALSE,"Mohammad Kabir","your voice hard",FALSE,"total",984,263418,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 2","gen",FALSE,"Jeff Van Drew","democrat",FALSE,"total",136685,258363,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 2","gen",FALSE,"Seth Grossman","republican",FALSE,"total",116866,258363,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 2","gen",FALSE,"John Ordille","libertarian",FALSE,"total",1726,258363,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 2","gen",FALSE,"Steven Fenichel","time for truth",FALSE,"total",1154,258363,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 2","gen",FALSE,"Anthony Parisi Sanchez","cannot be bought",FALSE,"total",1064,258363,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 2","gen",FALSE,"William R. Benfer","other",FALSE,"total",868,258363,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 3","gen",FALSE,"Andy Kim","democrat",FALSE,"total",153473,306875,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 3","gen",FALSE,"Tom MacArthur","republican",FALSE,"total",149500,306875,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 3","gen",FALSE,"Lawrence Berlinski","constitution",FALSE,"total",3902,306875,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 4","gen",FALSE,"Christopher H. Smith",NA,FALSE,"total",163065,294348,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 4","gen",FALSE,"Joshua Welle","democrat",FALSE,"total",126766,294348,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 4","gen",FALSE,"Michael Rufo","libertarian",FALSE,"total",1387,294348,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 4","gen",FALSE,"Edward C. Stackhouse Jr.","ed the barber",FALSE,"total",1064,294348,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 4","gen",FALSE,"Brian J. Reynolds","check this column",FALSE,"total",851,294348,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 4","gen",FALSE,"Felicia Stoler","the inclusion candidate",FALSE,"total",844,294348,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 4","gen",FALSE,"Allen Yusufov","time for change",FALSE,"total",371,294348,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 5","gen",FALSE,"Josh Gottheimer","democrat",FALSE,"total",169546,301823,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 5","gen",FALSE,"John J. McCann Jr.","republican",FALSE,"total",128255,301823,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 5","gen",FALSE,"James Tosone","libertarian",FALSE,"total",2115,301823,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 5","gen",FALSE,"Wendy W. Goetz","trade, health, environment",FALSE,"total",1907,301823,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 6","gen",FALSE,"Frank Pallone Jr.","democrat",FALSE,"total",140752,221195,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 6","gen",FALSE,"Richard J. Pezzullo","republican",FALSE,"total",80443,221195,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 7","gen",FALSE,"Tom Malinowski","democrat",FALSE,"total",166985,322742,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 7","gen",FALSE,"Leonard Lance","republican",FALSE,"total",150785,322742,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 7","gen",FALSE,"Diane Moxley","green",FALSE,"total",2676,322742,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 7","gen",FALSE,"Gregg Mele","freedom, responsibility, action",FALSE,"total",2296,322742,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 8","gen",FALSE,"Albio Sires","democrat",FALSE,"total",119881,153455,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 8","gen",FALSE,"John R. Muniz","republican",FALSE,"total",28725,153455,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 8","gen",FALSE,"Mahmoud Mahmoud","new way forward",FALSE,"total",3658,153455,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 8","gen",FALSE,"Dan Delaney","libertarian",FALSE,"total",1191,153455,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 9","gen",FALSE,"Bill Pascrell Jr.","democrat",FALSE,"total",140832,200416,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 9","gen",FALSE,"Eric P. Fisher","republican",FALSE,"total",57854,200416,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 9","gen",FALSE,"Claudio Belusic","libertarian",FALSE,"total",1730,200416,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 10","gen",FALSE,"Donald M. Payne Jr.","democrat",FALSE,"total",175253,200159,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 10","gen",FALSE,"Agha Khan","republican",FALSE,"total",20191,200159,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 10","gen",FALSE,"Cynthia Johnson","c4c 2018",FALSE,"total",2070,200159,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 10","gen",FALSE,"Joanne Miller","never give up",FALSE,"total",2038,200159,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 10","gen",FALSE,"Scott Diroma","libertarian",FALSE,"total",607,200159,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 11","gen",FALSE,"Mikie Sherrill","democrat",FALSE,"total",183684,323574,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 11","gen",FALSE,"Jay Webber","republican",FALSE,"total",136322,323574,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 11","gen",FALSE,"Robert F. Crook","honesty, integrity, compassion",FALSE,"total",2182,323574,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 11","gen",FALSE,"Ryan Martinez","libertarian",FALSE,"total",1386,323574,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 12","gen",FALSE,"Bonnie Watson Coleman","democrat",FALSE,"total",173334,252375,FALSE,"20190131"
2018,"New Jersey","NJ",34,22,12,"U.S. Representative","District 12","gen",FALSE,"Daryl Kipnis","republican",FALSE,"total",79041,252375,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 1","gen",FALSE,"Debra A Haaland","democrat",FALSE,"total",147336,249162,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 1","gen",FALSE,"Lloyd J Princeton","libertarian",FALSE,"total",11319,249162,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 1","gen",FALSE,"Janice E Arnold-Jones","republican",FALSE,"total",90507,249162,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 2","gen",FALSE,"Xochitl Torres Small","democrat",FALSE,"total",101489,199256,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 2","gen",FALSE,"Yvette Herrell","republican",FALSE,"total",97767,199256,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 3","gen",FALSE,"Ben R Lujan","democrat",FALSE,"total",155201,244893,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 3","gen",FALSE,"Christopher Manning","libertarian",FALSE,"total",13265,244893,FALSE,"20190131"
2018,"New Mexico","NM",35,85,66,"U.S. Representative","District 3","gen",FALSE,"Jerald Steve McFall","republican",FALSE,"total",76427,244893,FALSE,"20190131"
2018,"North Dakota","ND",38,44,36,"U.S. Representative","District 0","gen",FALSE,"Kelly Armstrong","republican",FALSE,"total",193568,321532,FALSE,"20190131"
2018,"North Dakota","ND",38,44,36,"U.S. Representative","District 0","gen",FALSE,"Mac Schneider","democratic-npl",FALSE,"total",114377,321532,FALSE,"20190131"
2018,"North Dakota","ND",38,44,36,"U.S. Representative","District 0","gen",FALSE,"Charles Tuttle","independent",FALSE,"total",13066,321532,FALSE,"20190131"
2018,"North Dakota","ND",38,44,36,"U.S. Representative","District 0","gen",FALSE,NA,NA,TRUE,"total",521,321532,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 1","gen",FALSE,"Steve Chabot","republican",FALSE,"total",154409,300871,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 1","gen",FALSE,NA,NA,TRUE,"total",5,300871,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 1","gen",FALSE,"Dirk Kubala","libertarian",FALSE,"total",5339,300871,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 1","gen",FALSE,"Aftab Pureval","democrat",FALSE,"total",141118,300871,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 2","gen",FALSE,NA,NA,TRUE,"total",8,289661,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 2","gen",FALSE,"James J. Condit Jr","green",FALSE,"total",3606,289661,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 2","gen",FALSE,"Jill Schiller","democrat",FALSE,"total",119333,289661,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 2","gen",FALSE,"Brad Wenstrup","republican",FALSE,"total",166714,289661,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 3","gen",FALSE,"Joyce Beatty","democrat",FALSE,"total",181575,246677,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 3","gen",FALSE,"Jim Burgess","republican",FALSE,"total",65040,246677,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 3","gen",FALSE,NA,NA,TRUE,"total",62,246677,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 4","gen",FALSE,"Janet Garrett","democrat",FALSE,"total",89412,257405,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 4","gen",FALSE,"Jim Jordan","republican",FALSE,"total",167993,257405,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 5","gen",FALSE,"J. Michael Galbraith","democrat",FALSE,"total",99655,283617,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 5","gen",FALSE,"Don Kissick","libertarian",FALSE,"total",7393,283617,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 5","gen",FALSE,"Bob Latta","republican",FALSE,"total",176569,283617,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 6","gen",FALSE,"Bill Johnson","republican",FALSE,"total",172774,249490,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 6","gen",FALSE,"Shawna Roberts","democrat",FALSE,"total",76716,249490,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 7","gen",FALSE,"Bob Gibbs","republican",FALSE,"total",153117,260653,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 7","gen",FALSE,"Ken Harbaugh","democrat",FALSE,"total",107536,260653,FALSE,"20190131"
2018,"Ohio","OH",39,31,24,"U.S. Representative","District 8","gen",FALSE,"Warren Davidson","republican",FALSE,"total",173852,261133,FALSE,"20190131"
